Date,Day,Opponent1,Pts,Opponent1_Location,Opponent2,Pts,Notes
09/28/02,Oklahoma,31,"Away",South Florida,14,
09/28/02,Pittsburgh,37,"Away",Toledo,19,
09/28/02,Purdue,28,"Away",Minnesota,15,
09/28/02,San Jose State,58,"Away",Texas-El Paso,24,
09/28/02,South Carolina,20,"Home",Vanderbilt,14,
09/28/02,Southeast Missouri State,24,"Home",Middle Tennessee State,14,
09/28/02,Southern California,22,"Away",Oregon State,0,
09/28/02,Southern Mississippi,27,"Home",Army,6,
09/28/02,Tennessee,35,"Away",Rutgers,14,
09/28/02,Texas,49,"Home",Tulane,0,
09/28/02,Texas A&M,31,"Away",Louisiana Tech,3,
09/28/02,UCLA,43,"Home",San Diego State,7,
09/28/02,Virginia,38,"Home",Wake Forest,34,
09/28/02,Virginia Tech,30,"Home",Western Michigan,0,
09/28/02,Washington,41,"Away",Idaho,27,
09/28/02,Washington State,48,"Home",California,38,
09/28/02,West Virginia,37,"Away",East Carolina,17,
10/03/02,Florida State,48,"Away",Clemson,31,
10/03/02,Minnesota,31,"Away",Illinois,10,
10/04/02,Brigham Young,35,"Home",Utah State,34,
10/04/02,Fresno State,32,"Away",Colorado State,30,
10/05/02,Air Force,48,"Away",Navy,7,
10/05/02,Arkansas State,13,"Away",Middle Tennessee State,7,
10/05/02,Baylor,35,"Away",Kansas,32,
10/05/02,Boise State,58,"Away",Hawaii,31,
10/05/02,Bowling Green State,72,"Away",Ohio,21,
10/05/02,California,34,"Home",Washington,27,
10/05/02,Colorado,35,"Away",Kansas State,31,
10/05/02,East Carolina,59,"Away",Army,24,
10/05/02,Eastern Michigan,42,"Away",Akron,34,
10/05/02,Georgia,27,"Home",Alabama,25,
10/05/02,Iowa,31,"Away",Purdue,28,
10/05/02,Louisiana State,48,"Away",Louisiana-Lafayette,0,
10/05/02,Marshall,42,"Home",Kent State,21,
10/05/02,Maryland,48,"Home",West Virginia,17,
10/05/02,Miami (FL),48,"Away",Connecticut,14,
10/05/02,Miami (OH),31,"Home",Cincinnati,26,
10/05/02,Mississippi,17,"Away",Florida,14,
10/05/02,Montana,38,"Home",Idaho,31,
10/05/02,Nebraska,38,"Away",McNeese State,14,
10/05/02,Nevada-Las Vegas,21,"Away",Nevada,17,
10/05/02,New Mexico State,49,"Away",Texas-El Paso,14,
10/05/02,North Carolina,38,"Home",Arizona State,35,
10/05/02,Northern Illinois,41,"Home",Ball State,29,
10/05/02,Notre Dame,31,"Away",Stanford,7,
10/05/02,Ohio State,27,"Home",Northwestern,16,
10/05/02,Oklahoma,31,"Home",Missouri,24,
10/05/02,Oregon,31,"Home",Arizona,14,
10/05/02,Penn State,34,"Home",Wisconsin,31,
10/05/02,Pittsburgh,48,"Home",Syracuse,24,
10/05/02,Rice,37,"Away",Louisiana Tech,20,
10/05/02,San Jose State,34,"Home",Southern Methodist,23,
10/05/02,South Carolina,34,"Away",Mississippi State,10,
10/05/02,South Florida,24,"Home",North Texas,17,
10/05/02,Tennessee,41,"Away",Arkansas,38,
10/05/02,Texas,17,"Away",Oklahoma State,15,
10/05/02,Texas Christian,34,"Away",Houston,17,
10/05/02,Texas Tech,48,"Home",Texas A&M,47,
10/05/02,Troy,41,"Away",Austin Peay,3,
10/05/02,Tulane,52,"Home",Louisiana-Monroe,9,
10/05/02,UCLA,43,"Home",Oregon State,35,
10/05/02,Virginia,27,"Home",Duke,22,
10/05/02,Wake Forest,24,"Home",Georgia Tech,21,
10/05/02,Washington State,30,"Away",Southern California,27,
10/05/02,Western Michigan,31,"Home",Buffalo,17,
10/05/02,Wyoming,34,"Away",Citadel,30,
10/08/02,Louisville,38,"Home",Memphis,32,
10/10/02,Minnesota,45,"Away",Northwestern,42,
10/10/02,Virginia Tech,28,"Home",Boston College,23,
10/12/02,Air Force,52,"Away",Brigham Young,9,
10/12/02,Akron,49,"Away",Liberty,21,
10/12/02,Alabama-Birmingham,51,"Away",Houston,34,
10/12/02,Arizona State,13,"Away",Oregon State,9,
10/12/02,Arkansas,38,"Home",Auburn,17,
10/12/02,Boise State,52,"Home",Tulsa,24,
10/12/02,Bowling Green State,45,"Home",Central Michigan,35,
10/12/02,Central Florida,31,"Home",Western Michigan,27,
10/12/02,Colorado,53,"Home",Kansas,29,
10/12/02,Colorado State,44,"Away",Wyoming,36,
10/12/02,Fresno State,30,"Away",Southern Methodist,7,
10/12/02,Georgia,18,"Away",Tennessee,13,
10/12/02,Hawaii,59,"Away",Nevada,34,
10/12/02,Illinois,38,"Away",Purdue,31,
10/12/02,Indiana,32,"Away",Wisconsin,29,
10/12/02,Iowa,44,"Away",Michigan State,16,
10/12/02,Iowa State,31,"Away",Texas Tech,17,
10/12/02,Kansas State,44,"Away",Oklahoma State,9,
10/12/02,Louisiana State,36,"Home",Florida,7,
10/12/02,Louisiana-Monroe,34,"Away",Idaho,14,
10/12/02,Marshall,66,"Away",Buffalo,21,
10/12/02,Miami Florida State,27,
10/12/02,Michigan,27,"Away",Penn State,24,
10/12/02,Middle Tennessee State,21,"Home",Vanderbilt,20,
10/12/02,Mississippi,52,"Away",Arkansas State,17,
10/12/02,Mississippi State,11,"Away",Troy,8,
10/12/02,Nebraska,24,"Away",Missouri,13,
10/12/02,New Mexico,25,"Home",Nevada-Las Vegas,16,
10/12/02,New Mexico State,31,"Away",Louisiana-Lafayette,28,
10/12/02,North Carolina State,34,"Home",North Carolina,17,
10/12/02,Northern Illinois,48,"Home",Miami (OH),41,
10/12/02,Notre Dame,14,"Away",Pittsburgh,6,
