Date,Day,Opponent1,Pts,Opponent1_Location,Opponent2,Pts,Notes
Oct 8 2005,Penn State,17,"Away",Ohio State,10,
Oct 8 2005,Pittsburgh,38,"Away",Cincinnati,20,
Oct 8 2005,South Carolina,44,"Away",Kentucky,16,
Oct 8 2005,Southern California,42,"Away",Arizona,21,
Oct 8 2005,Southern Methodist,28,"Home",Alabama-Birmingham,27,
Oct 8 2005,Stanford,24,"Home",Washington State,21,
Oct 8 2005,Texas,45,"Away",Oklahoma,12,Dallas TX
Oct 8 2005,Texas Christian,28,"Home",Wyoming,14,
Oct 8 2005,Texas Tech,34,"Home",Nebraska,31,
Oct 8 2005,Toledo,30,"Away",Eastern Michigan,3,
Oct 8 2005,Tulsa,34,"Home",Southern Mississippi,17,
Oct 8 2005,UCLA,47,"Away",California,40,
Oct 8 2005,Utah State,24,"Away",San Jose State,17,
Oct 8 2005,Virginia Tech,41,"Away",Marshall,14,
Oct 8 2005,West Virginia,27,"Home",Rutgers,14,
Oct 13 2005,Arkansas State,39,"Away",Louisiana-Lafayette,36,
Oct 13 2005,Clemson,31,"Home",North Carolina State,10,
Oct 14 2005,Texas-El Paso,45,"Home",Tulane,21,Ruston LA
Oct 15 2005,Air Force,42,"Away",Nevada-Las Vegas,7,
Oct 15 2005,Alabama,13,"Home",Mississippi,10,
Oct 15 2005,Auburn,34,"Home",Arkansas,17,
Oct 15 2005,Boise State,38,"Away",San Jose State,21,
Oct 15 2005,Boston College,35,"Away",Wake Forest,30,
Oct 15 2005,Bowling Green State,27,"Home",Buffalo,7,
Oct 15 2005,Brigham Young,24,"Away",Colorado State,14,
Oct 15 2005,Central Michigan,37,"Away",Ohio,10,
Oct 15 2005,Cincinnati,28,"Away",Connecticut,17,
Oct 15 2005,East Carolina,24,"Home",Southern Methodist,17,
Oct 15 2005,Fresno State,53,"Away",Utah State,21,
Oct 15 2005,Georgia,34,"Home",Vanderbilt,17,
Oct 15 2005,Georgia Tech,35,"Home",Duke,10,
Oct 15 2005,Hawaii,49,"Away",New Mexico State,28,
Oct 15 2005,Iowa,38,"Away",Indiana,21,
Oct 15 2005,Louisiana State,21,"Away",Florida,17,
Oct 15 2005,Louisiana-Monroe,27,"Away",Troy,3,
Oct 15 2005,Marshall,20,"Away",Alabama-Birmingham,19,
Oct 15 2005,Memphis,35,"Home",Houston,20,
Oct 15 2005,Miami (FL),34,"Home",Temple,3,
Oct 15 2005,Miami (OH),51,"Away",Akron,23,
Oct 15 2005,Michigan,27,"Away",Penn State,25,
Oct 15 2005,Middle Tennessee State,35,"Home",Florida Atlantic,14,
Oct 15 2005,Missouri,27,"Away",Iowa State,24,
Oct 15 2005,Navy,34,"Away",Kent State,31,
Oct 15 2005,Nebraska,23,"Home",Baylor,14,
Oct 15 2005,Nevada,37,"Away",Louisiana Tech,27,
Oct 15 2005,New Mexico,27,"Home",Wyoming,24,
Oct 15 2005,North Texas,13,"Home",Florida International,10,
Oct 15 2005,Northern Illinois,24,"Away",Eastern Michigan,8,
Oct 15 2005,Northwestern,34,"Home",Purdue,29,
Oct 15 2005,Ohio State,35,"Away",Michigan State,24,
Oct 15 2005,Oklahoma,19,"Home",Kansas,3,Kansas City MO
Oct 15 2005,Oregon,45,"Away",Washington,21,
Oct 15 2005,Oregon State,23,"Home",California,20,
Oct 15 2005,Pittsburgh,31,"Away",South Florida,17,
Oct 15 2005,Rutgers,31,"Home",Syracuse,9,
Oct 15 2005,San Diego State,28,"Home",Utah,19,
Oct 15 2005,Southern California,34,"Home",Notre Dame,31,
Oct 15 2005,Southern Mississippi,52,"Away",Central Florida,31,
Oct 15 2005,Stanford,20,"Home",Arizona,16,
Oct 15 2005,Texas,42,"Away",Colorado,17,
Oct 15 2005,Texas A&M,62,"Away",Oklahoma State,23,
Oct 15 2005,Texas Christian,38,"Away",Army,17,
Oct 15 2005,Texas Tech,59,"Away",Kansas State,20,
Oct 15 2005,Toledo,34,"Home",Ball State,14,
Oct 15 2005,Tulsa,41,"Home",Rice,21,
Oct 15 2005,UCLA,44,"Home",Washington State,41,
Oct 15 2005,Virginia,26,"Away",Florida State,21,
Oct 15 2005,West Virginia,46,"Away",Louisville,44,
Oct 15 2005,Wisconsin,38,"Home",Minnesota,34,
Oct 20 2005,Troy,18,"Away",Florida International,13,
Oct 20 2005,Virginia Tech,28,"Home",Maryland,9,
Oct 21 2005,Central Florida,34,"Away",Tulane,24,
Oct 21 2005,Southern Mississippi,37,"Home",Alabama-Birmingham,28,
Oct 22 2005,Alabama,6,"Away",Tennessee,3,
Oct 22 2005,Arkansas State,3,"Away",Florida Atlantic,0,
Oct 22 2005,Army,20,"Home",Akron,0,
Oct 22 2005,Boise State,45,"Home",Utah State,21,
