"721","Air Force","10/06/07","15","OLLIS","JIM","2","17","0","17","0","","","","","","","2","17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"721","Air Force","10/20/07","15","OLLIS","JIM","2","8","0","8","0","","","","","","","2","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"721","Air Force","10/25/07","15","OLLIS","JIM","9","32","1","31","1","","","","","","","9","31","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"721","Air Force","11/03/07","15","OLLIS","JIM","8","31","0","31","0","","","","","","","8","31","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"721","Air Force","11/10/07","15","OLLIS","JIM","7","53","0","53","0","","","","","","","7","53","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"721","Air Force","11/17/07","15","OLLIS","JIM","15","167","4","163","2","","","","","","","15","163","","","","","","","","","","","","","","","","","","2","","","","","","","","","","","","12"
"721","Air Force","12/31/07","15","OLLIS","JIM","16","101","0","101","1","","","","","","","16","101","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"721","Air Force","10/06/07","19","PAFFETT","TY","1","6","0","6","0","","","","","","","1","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"721","Air Force","10/13/07","19","PAFFETT","TY","1","2","0","2","0","","","","","","","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"721","Air Force","10/20/07","19","PAFFETT","TY","1","0","2","-2","0","","","","","","","1","-2","1","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"721","Air Force","10/25/07","19","PAFFETT","TY","2","21","1","20","1","","","","","","","2","20","","","","","","","","","","","","","","","1","7","0","1","","","","","","","","","","","","6"
"721","Air Force","11/03/07","19","PAFFETT","TY","","","","","","","","","","","","0","0","1","6","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"721","Air Force","11/17/07","19","PAFFETT","TY","7","107","2","105","3","","","","","","","7","105","1","2","0","","","","","","","","","","","","","","","3","","","","","","","","","","","","18"
"721","Air Force","09/01/07","40","PEEPLES","SCOTT","1","6","0","6","0","","","","","","","1","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"721","Air Force","09/08/07","40","PEEPLES","SCOTT","3","15","0","15","0","","","","","","","3","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"721","Air Force","11/17/07","40","PEEPLES","SCOTT","3","7","0","7","0","","","","","","","3","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"721","Air Force","09/01/07","81","QUINTANA","SEAN","","","","","","","","","","","","0","0","1","12","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"721","Air Force","09/22/07","81","QUINTANA","SEAN","","","","","","","","","","","","0","0","1","10","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"721","Air Force","09/29/07","81","QUINTANA","SEAN","","","","","","","","","","","","0","0","3","24","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"721","Air Force","10/06/07","81","QUINTANA","SEAN","","","","","","","","","","","","0","0","1","6","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"721","Air Force","11/10/07","81","QUINTANA","SEAN","","","","","","","","","","","","0","0","2","15","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"721","Air Force","10/20/07","9","RABOLD","JOHN","","","","","","","","","","","","0","0","","","","","","","1","6","0","","","","","","","","","","","","","","","","","","","","","0"
"721","Air Force","11/10/07","9","RABOLD","JOHN","","","","","","","","","","","","0","0","","","","","","","1","19","1","","","","","","","","","1","","","","","","","","","","","","6"
"721","Air Force","11/17/07","9","RABOLD","JOHN","","","","","","","","","","","","0","0","","","","","","","1","17","0","","","","","","","","","","","","","","","","","","","","","0"
"721","Air Force","09/22/07","8","REMBERT","REGGIE","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","3","71","0","","","","","","","","","","","","","0"
"721","Air Force","09/29/07","8","REMBERT","REGGIE","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","4","80","0","","","","","","","","","","","","","0"
"721","Air Force","10/06/07","8","REMBERT","REGGIE","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","1","27","0","","","","","","","","","","","","","0"
"721","Air Force","10/13/07","8","REMBERT","REGGIE","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","3","75","0","","","","","","","","","","","","","0"
"721","Air Force","10/25/07","8","REMBERT","REGGIE","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","2","52","0","","","","","","","","","","","","","0"
"721","Air Force","11/10/07","8","REMBERT","REGGIE","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","1","26","0","","","","","","","","","","","","","0"
"721","Air Force","12/31/07","8","REMBERT","REGGIE","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","2","33","0","","","","","","","","","","","","","0"
