"Institution ID","Institution","Game Date","Opponent ID","Opponent Name","Location"
"328","Kansas","11/01/03","697","Texas A&M","Away"
"328","Kansas","09/06/03","465","UNLV","Home"
"331","Kent St.","10/18/03","164","Connecticut","Home"
"331","Kent St.","09/27/03","128","UCF","Home"
"331","Kent St.","10/25/03","414","Miami (Ohio)","Home"
"331","Kent St.","08/28/03","5","Akron","Away"
"331","Kent St.","09/20/03","539","Penn St.","Away"
"331","Kent St.","10/04/03","47","Ball St.","Home"
"331","Kent St.","11/22/03","86","Buffalo","Home"
"331","Kent St.","09/13/03","817","Youngstown St.","Home"
"331","Kent St.","10/11/03","388","Marshall","Away"
"331","Kent St.","11/08/03","519","Ohio","Away"
"331","Kent St.","11/15/03","71","Bowling Green","Away"
"331","Kent St.","09/06/03","545","Pittsburgh","Away"
"334","Kentucky","11/15/03","736","Vanderbilt","Away"
"334","Kentucky","11/01/03","31","Arkansas","Home"
"334","Kentucky","10/18/03","519","Ohio","Home"
"334","Kentucky","11/22/03","257","Georgia","Away"
"334","Kentucky","09/06/03","454","Murray St.","Home"
"334","Kentucky","08/31/03","367","Louisville","Home"
"334","Kentucky","11/29/03","694","Tennessee","Home"
"334","Kentucky","10/09/03","648","South Carolina","Away"
"334","Kentucky","09/27/03","235","Florida","Home"
"334","Kentucky","10/25/03","430","Mississippi St.","Home"
"334","Kentucky","09/20/03","306","Indiana","Away"
"334","Kentucky","09/13/03","8","Alabama","Away"
"365","LSU","08/30/03","498","La.-Monroe","Home"
"365","LSU","10/11/03","235","Florida","Home"
"365","LSU","11/22/03","433","Mississippi","Away"
"365","LSU","09/27/03","430","Mississippi St.","Away"
"365","LSU","10/18/03","648","South Carolina","Away"
"365","LSU","09/13/03","771","Western Ill.","Home"
"365","LSU","11/15/03","8","Alabama","Away"
"365","LSU","09/06/03","29","Arizona","Away"
"365","LSU","09/20/03","257","Georgia","Home"
"365","LSU","12/06/03","257","Georgia","Neutral Site"
"365","LSU","01/04/04","522","Oklahoma","Away"
"365","LSU","11/28/03","31","Arkansas","Home"
"365","LSU","10/25/03","37","Auburn","Home"
"365","LSU","11/01/03","366","Louisiana Tech","Home"
"366","Louisiana Tech","11/15/03","719","Tulsa","Away"
"366","Louisiana Tech","11/29/03","574","Rice","Home"
"366","Louisiana Tech","11/08/03","663","Southern Methodist","Home"
"366","Louisiana Tech","10/18/03","277","Hawaii","Home"
"366","Louisiana Tech","10/04/03","66","Boise St.","Home"
"366","Louisiana Tech","09/06/03","671","La.-Lafayette","Away"
"366","Louisiana Tech","09/13/03","416","Michigan St.","Away"
"366","Louisiana Tech","08/28/03","415","Miami (Fla.)","Neutral Site"
"366","Louisiana Tech","10/25/03","466","Nevada","Away"
"366","Louisiana Tech","11/01/03","365","LSU","Away"
"366","Louisiana Tech","09/20/03","96","Fresno St.","Away"
"366","Louisiana Tech","10/11/03","704","UTEP","Away"
"367","Louisville","11/05/03","698","TCU","Away"
"367","Louisville","12/18/03","414","Miami (Ohio)","Neutral Site"
"367","Louisville","11/15/03","404","Memphis","Home"
"367","Louisville","09/20/03","704","UTEP","Home"
"367","Louisville","10/11/03","725","Army","Home"
"367","Louisville","08/31/03","334","Kentucky","Away"
"367","Louisville","10/17/03","718","Tulane","Home"
"367","Louisville","11/28/03","140","Cincinnati","Away"
"367","Louisville","10/04/03","651","South Fla.","Away"
"367","Louisville","09/27/03","690","Temple","Home"
"367","Louisville","11/22/03","288","Houston","Home"
"367","Louisville","09/13/03","688","Syracuse","Away"
"367","Louisville","10/25/03","196","East Caro.","Away"
"388","Marshall","09/27/03","716","Troy St.","Away"
"388","Marshall","11/28/03","519","Ohio","Home"
"388","Marshall","08/30/03","283","Hofstra","Home"
"388","Marshall","10/25/03","774","Western Mich.","Away"
"388","Marshall","10/18/03","86","Buffalo","Away"
"388","Marshall","10/11/03","331","Kent St.","Home"
"388","Marshall","09/12/03","709","Toledo","Home"
"388","Marshall","11/12/03","414","Miami (Ohio)","Away"
"388","Marshall","09/20/03","327","Kansas St.","Away"
"388","Marshall","11/19/03","128","UCF","Away"
"388","Marshall","11/01/03","5","Akron","Home"
"388","Marshall","09/06/03","694","Tennessee","Away"
"392","Maryland","11/01/03","457","North Carolina","Home"
"392","Maryland","08/28/03","503","Northern Ill.","Away"
"392","Maryland","10/23/03","255","Georgia Tech","Away"
"392","Maryland","11/29/03","749","Wake Forest","Away"
"392","Maryland","11/22/03","490","North Carolina St.","Away"
"392","Maryland","09/06/03","234","Florida St.","Away"
"392","Maryland","09/27/03","204","Eastern Mich.","Away"
"392","Maryland","11/13/03","746","Virginia","Home"
"392","Maryland","09/13/03","141","Citadel","Home"
"392","Maryland","10/11/03","193","Duke","Home"
"392","Maryland","10/04/03","147","Clemson","Home"
"392","Maryland","01/01/04","768","West Virginia","Neutral Site"
"392","Maryland","09/20/03","768","West Virginia","Home"
"404","Memphis","10/25/03","718","Tulane","Away"
"404","Memphis","10/04/03","9","UAB","Home"
"404","Memphis","10/18/03","288","Houston","Away"
"404","Memphis","09/13/03","664","Southern Miss.","Away"
"404","Memphis","11/29/03","651","South Fla.","Home"
"404","Memphis","11/22/03","140","Cincinnati","Home"
"404","Memphis","11/01/03","196","East Caro.","Home"
"404","Memphis","11/15/03","367","Louisville","Away"
"404","Memphis","10/11/03","430","Mississippi St.","Away"
"404","Memphis","08/30/03","692","Tennessee Tech","Home"
"404","Memphis","09/06/03","433","Mississippi","Home"
"404","Memphis","09/27/03","30","Arkansas St.","Home"
"404","Memphis","12/16/03","497","North Texas","Away"
"414","Miami (Ohio)","10/18/03","47","Ball St.","Away"
"414","Miami (Ohio)","10/11/03","86","Buffalo","Home"
"414","Miami (Ohio)","10/25/03","331","Kent St.","Away"
"414","Miami (Ohio)","12/18/03","367","Louisville","Away"
"414","Miami (Ohio)","11/28/03","128","UCF","Away"
"414","Miami (Ohio)","10/04/03","5","Akron","Home"
"414","Miami (Ohio)","12/04/03","71","Bowling Green","Away"
"414","Miami (Ohio)","11/12/03","388","Marshall","Home"
"414","Miami (Ohio)","11/22/03","519","Ohio","Away"
"414","Miami (Ohio)","09/13/03","509","Northwestern","Away"
"414","Miami (Ohio)","11/04/03","71","Bowling Green","Home"
"414","Miami (Ohio)","09/20/03","156","Colorado St.","Away"
"414","Miami (Ohio)","08/30/03","312","Iowa","Away"
"414","Miami (Ohio)","09/27/03","140","Cincinnati","Home"
"415","Miami (Fla.)","10/02/03","768","West Virginia","Home"
"415","Miami (Fla.)","09/20/03","67","Boston College","Away"
"415","Miami (Fla.)","08/28/03","366","Louisiana Tech","Neutral Site"
"415","Miami (Fla.)","10/18/03","690","Temple","Home"
"415","Miami (Fla.)","11/15/03","688","Syracuse","Home"
"415","Miami (Fla.)","11/29/03","545","Pittsburgh","Away"
"415","Miami (Fla.)","09/13/03","196","East Caro.","Home"
"415","Miami (Fla.)","09/06/03","235","Florida","Home"
"415","Miami (Fla.)","10/11/03","234","Florida St.","Away"
"415","Miami (Fla.)","01/01/04","234","Florida St.","Away"
"415","Miami (Fla.)","11/01/03","742","Virginia Tech","Away"
"415","Miami (Fla.)","11/22/03","587","Rutgers","Home"
"415","Miami (Fla.)","11/08/03","694","Tennessee","Home"
"416","Michigan St.","11/01/03","418","Michigan","Home"
"416","Michigan St.","09/06/03","587","Rutgers","Home"
"416","Michigan St.","10/04/03","306","Indiana","Home"
"416","Michigan St.","11/22/03","539","Penn St.","Home"
"416","Michigan St.","12/29/03","463","Nebraska","Away"
"416","Michigan St.","10/18/03","428","Minnesota","Away"
"416","Michigan St.","08/30/03","774","Western Mich.","Home"
"416","Michigan St.","11/15/03","796","Wisconsin","Away"
"416","Michigan St.","10/11/03","301","Illinois","Away"
"416","Michigan St.","09/27/03","312","Iowa","Home"
"416","Michigan St.","09/13/03","366","Louisiana Tech","Home"
"416","Michigan St.","11/08/03","518","Ohio St.","Away"
"416","Michigan St.","09/20/03","513","Notre Dame","Away"
"418","Michigan","08/30/03","129","Central Mich.","Home"
"418","Michigan","10/25/03","559","Purdue","Home"
"418","Michigan","10/18/03","301","Illinois","Home"
"418","Michigan","11/01/03","416","Michigan St.","Away"
"418","Michigan","11/15/03","509","Northwestern","Away"
"418","Michigan","11/22/03","518","Ohio St.","Home"
"418","Michigan","09/13/03","513","Notre Dame","Home"
"418","Michigan","10/04/03","312","Iowa","Away"
"418","Michigan","09/06/03","288","Houston","Home"
"418","Michigan","01/01/04","657","Southern California","Neutral Site"
"418","Michigan","10/10/03","428","Minnesota","Away"
"418","Michigan","09/27/03","306","Indiana","Home"
"418","Michigan","09/20/03","529","Oregon","Away"
"419","Middle Tenn. St.","08/28/03","229","Fla. Atlantic","Home"
"419","Middle Tenn. St.","10/25/03","497","North Texas","Home"
"419","Middle Tenn. St.","09/06/03","257","Georgia","Away"
"419","Middle Tenn. St.","09/20/03","434","Missouri","Away"
"419","Middle Tenn. St.","11/20/03","30","Arkansas St.","Away"
"419","Middle Tenn. St.","10/11/03","472","New Mexico St.","Home"
"419","Middle Tenn. St.","11/08/03","716","Troy St.","Home"
"419","Middle Tenn. St.","10/18/03","295","Idaho","Away"
"419","Middle Tenn. St.","10/04/03","690","Temple","Home"
"419","Middle Tenn. St.","09/13/03","147","Clemson","Away"
"419","Middle Tenn. St.","11/15/03","671","La.-Lafayette","Home"
"419","Middle Tenn. St.","11/01/03","731","Utah St.","Away"
"428","Minnesota","09/06/03","716","Troy St.","Home"
"428","Minnesota","09/13/03","519","Ohio","Away"
"428","Minnesota","10/18/03","416","Michigan St.","Home"
"428","Minnesota","10/04/03","509","Northwestern","Away"
"428","Minnesota","09/20/03","671","La.-Lafayette","Home"
"428","Minnesota","08/30/03","719","Tulsa","Home"
"428","Minnesota","11/15/03","312","Iowa","Away"
"428","Minnesota","10/25/03","301","Illinois","Away"
"428","Minnesota","11/08/03","796","Wisconsin","Home"
"428","Minnesota","10/10/03","418","Michigan","Home"
"428","Minnesota","09/27/03","539","Penn St.","Away"
"428","Minnesota","11/01/03","306","Indiana","Home"
"428","Minnesota","12/31/03","529","Oregon","Away"
"430","Mississippi St.","10/25/03","334","Kentucky","Away"
"430","Mississippi St.","08/30/03","529","Oregon","Home"
"430","Mississippi St.","11/08/03","8","Alabama","Home"
"430","Mississippi St.","09/27/03","365","LSU","Home"
"430","Mississippi St.","11/15/03","694","Tennessee","Away"
"430","Mississippi St.","11/27/03","433","Mississippi","Home"
"430","Mississippi St.","10/11/03","404","Memphis","Home"
"430","Mississippi St.","09/13/03","718","Tulane","Away"
"430","Mississippi St.","10/18/03","37","Auburn","Away"
"430","Mississippi St.","11/22/03","31","Arkansas","Away"
"430","Mississippi St.","09/20/03","288","Houston","Away"
"430","Mississippi St.","10/04/03","736","Vanderbilt","Home"
"433","Mississippi","08/30/03","736","Vanderbilt","Away"
"433","Mississippi","01/02/04","521","Oklahoma St.","Neutral Site"
"433","Mississippi","11/08/03","37","Auburn","Away"
"433","Mississippi","10/25/03","31","Arkansas","Home"
"433","Mississippi","09/13/03","498","La.-Monroe","Home"
"433","Mississippi","09/27/03","700","Texas Tech","Home"
"433","Mississippi","10/04/03","235","Florida","Away"
"433","Mississippi","11/01/03","648","South Carolina","Home"
"433","Mississippi","11/27/03","430","Mississippi St.","Away"
"433","Mississippi","09/06/03","404","Memphis","Away"
"433","Mississippi","10/11/03","30","Arkansas St.","Home"
"433","Mississippi","11/22/03","365","LSU","Home"
"433","Mississippi","10/18/03","8","Alabama","Home"
"434","Missouri","09/27/03","328","Kansas","Away"
"434","Missouri","11/22/03","327","Kansas St.","Away"
"434","Missouri","11/15/03","697","Texas A&M","Home"
"434","Missouri","10/11/03","463","Nebraska","Home"
"434","Missouri","09/13/03","201","Eastern Ill.","Home"
"434","Missouri","10/25/03","700","Texas Tech","Home"
"434","Missouri","09/06/03","47","Ball St.","Away"
"434","Missouri","09/20/03","419","Middle Tenn. St.","Home"
"434","Missouri","11/29/03","311","Iowa St.","Home"
"434","Missouri","11/08/03","157","Colorado","Away"
"434","Missouri","10/18/03","522","Oklahoma","Away"
"434","Missouri","12/31/03","31","Arkansas","Neutral Site"
"434","Missouri","08/30/03","301","Illinois","Neutral Site"
"457","North Carolina","10/04/03","746","Virginia","Home"
"457","North Carolina","10/11/03","196","East Caro.","Away"
"457","North Carolina","09/06/03","688","Syracuse","Home"
"457","North Carolina","11/22/03","193","Duke","Home"
"457","North Carolina","10/18/03","28","Arizona St.","Home"
"457","North Carolina","10/25/03","147","Clemson","Away"
"457","North Carolina","09/20/03","796","Wisconsin","Away"
"457","North Carolina","08/30/03","234","Florida St.","Home"
"457","North Carolina","11/08/03","749","Wake Forest","Home"
"457","North Carolina","09/27/03","490","North Carolina St.","Away"
"457","North Carolina","11/15/03","255","Georgia Tech","Away"
"457","North Carolina","11/01/03","392","Maryland","Away"
"463","Nebraska","10/11/03","434","Missouri","Away"
"463","Nebraska","11/08/03","328","Kansas","Away"
"463","Nebraska","11/15/03","327","Kansas St.","Home"
"463","Nebraska","09/13/03","539","Penn St.","Home"
"463","Nebraska","11/01/03","703","Texas","Away"
"463","Nebraska","10/18/03","697","Texas A&M","Home"
"463","Nebraska","10/25/03","311","Iowa St.","Home"
"463","Nebraska","10/04/03","716","Troy St.","Home"
"463","Nebraska","09/06/03","731","Utah St.","Home"
"463","Nebraska","12/29/03","416","Michigan St.","Neutral Site"
"463","Nebraska","08/30/03","521","Oklahoma St.","Home"
"463","Nebraska","09/25/03","664","Southern Miss.","Away"
"463","Nebraska","11/28/03","157","Colorado","Away"
"465","UNLV","10/11/03","721","Air Force","Away"
"465","UNLV","09/13/03","796","Wisconsin","Away"
"465","UNLV","10/25/03","77","Brigham Young","Home"
"465","UNLV","11/08/03","626","San Diego St.","Home"
"465","UNLV","11/22/03","156","Colorado St.","Home"
"465","UNLV","09/19/03","277","Hawaii","Home"
"465","UNLV","11/29/03","811","Wyoming","Away"
"465","UNLV","11/01/03","473","New Mexico","Away"
"465","UNLV","10/04/03","466","Nevada","Away"
"465","UNLV","09/06/03","328","Kansas","Away"
"465","UNLV","10/18/03","732","Utah","Home"
"465","UNLV","08/29/03","709","Toledo","Home"
"466","Nevada","10/04/03","465","UNLV","Home"
"466","Nevada","11/08/03","96","Fresno St.","Home"
"466","Nevada","09/06/03","529","Oregon","Away"
"466","Nevada","10/11/03","756","Washington","Away"
"466","Nevada","10/18/03","719","Tulsa","Away"
"466","Nevada","11/01/03","574","Rice","Away"
"466","Nevada","09/27/03","663","Southern Methodist","Home"
"466","Nevada","08/30/03","667","Southern Utah","Home"
"466","Nevada","10/25/03","366","Louisiana Tech","Home"
"466","Nevada","11/15/03","277","Hawaii","Home"
"466","Nevada","09/18/03","630","San Jose St.","Away"
"466","Nevada","11/29/03","66","Boise St.","Away"
"472","New Mexico St.","09/06/03","1445","Western N.M.","Home"
"472","New Mexico St.","11/15/03","31","Arkansas","Away"
"472","New Mexico St.","09/13/03","528","Oregon St.","Away"
"472","New Mexico St.","10/04/03","295","Idaho","Home"
"472","New Mexico St.","10/16/03","671","La.-Lafayette","Away"
"472","New Mexico St.","11/06/03","731","Utah St.","Home"
"472","New Mexico St.","10/11/03","419","Middle Tenn. St.","Away"
"472","New Mexico St.","11/25/03","497","North Texas","Home"
"472","New Mexico St.","09/27/03","473","New Mexico","Away"
"472","New Mexico St.","08/31/03","703","Texas","Away"
"472","New Mexico St.","11/01/03","30","Arkansas St.","Home"
"472","New Mexico St.","10/25/03","498","La.-Monroe","Away"
"473","New Mexico","11/01/03","465","UNLV","Home"
"473","New Mexico","10/25/03","732","Utah","Away"
"473","New Mexico","09/27/03","472","New Mexico St.","Home"
"473","New Mexico","09/06/03","700","Texas Tech","Away"
"473","New Mexico","09/20/03","754","Washington St.","Away"
"473","New Mexico","11/22/03","811","Wyoming","Away"
"473","New Mexico","11/15/03","721","Air Force","Home"
"473","New Mexico","11/07/03","156","Colorado St.","Home"
"473","New Mexico","10/18/03","626","San Diego St.","Away"
"473","New Mexico","09/13/03","77","Brigham Young","Home"
"473","New Mexico","10/04/03","731","Utah St.","Home"
"473","New Mexico","12/24/03","528","Oregon St.","Neutral Site"
"473","New Mexico","08/30/03","670","Texas St.","Home"
"490","North Carolina St.","11/01/03","746","Virginia","Home"
"490","North Carolina St.","10/16/03","147","Clemson","Home"
"490","North Carolina St.","10/25/03","193","Duke","Away"
"490","North Carolina St.","09/13/03","518","Ohio St.","Away"
"490","North Carolina St.","12/22/03","328","Kansas","Away"
"490","North Carolina St.","10/04/03","255","Georgia Tech","Away"
"490","North Carolina St.","09/06/03","749","Wake Forest","Away"
"490","North Carolina St.","08/30/03","769","Western Caro.","Home"
"490","North Carolina St.","11/22/03","392","Maryland","Home"
"490","North Carolina St.","11/15/03","234","Florida St.","Away"
"490","North Carolina St.","09/20/03","700","Texas Tech","Home"
"490","North Carolina St.","09/27/03","457","North Carolina","Home"
"490","North Carolina St.","10/11/03","164","Connecticut","Home"
"497","North Texas","11/08/03","498","La.-Monroe","Away"
"497","North Texas","12/16/03","404","Memphis","Neutral Site"
"497","North Texas","11/15/03","30","Arkansas St.","Home"
"497","North Texas","11/25/03","472","New Mexico St.","Away"
"497","North Texas","10/25/03","419","Middle Tenn. St.","Away"
"497","North Texas","10/30/03","716","Troy St.","Home"
"497","North Texas","09/13/03","721","Air Force","Away"
"497","North Texas","09/06/03","51","Baylor","Home"
"497","North Texas","10/18/03","731","Utah St.","Home"
"497","North Texas","09/20/03","31","Arkansas","Away"
"497","North Texas","08/30/03","522","Oklahoma","Away"
"497","North Texas","10/11/03","295","Idaho","Away"
"497","North Texas","09/27/03","671","La.-Lafayette","Home"
"498","La.-Monroe","11/22/03","716","Troy St.","Away"
"498","La.-Monroe","11/01/03","37","Auburn","Away"
"498","La.-Monroe","09/27/03","731","Utah St.","Away"
"498","La.-Monroe","09/20/03","508","Northwestern St.","Home"
"498","La.-Monroe","11/15/03","295","Idaho","Home"
"498","La.-Monroe","09/06/03","676","Stephen F. Austin","Home"
"498","La.-Monroe","10/11/03","671","La.-Lafayette","Away"
"498","La.-Monroe","11/08/03","497","North Texas","Home"
"498","La.-Monroe","08/30/03","365","LSU","Away"
"498","La.-Monroe","09/13/03","433","Mississippi","Away"
"498","La.-Monroe","10/25/03","472","New Mexico St.","Home"
"498","La.-Monroe","10/04/03","30","Arkansas St.","Away"
"503","Northern Ill.","11/15/03","709","Toledo","Away"
"503","Northern Ill.","09/20/03","8","Alabama","Away"
"503","Northern Ill.","09/06/03","692","Tennessee Tech","Home"
"503","Northern Ill.","08/28/03","392","Maryland","Home"
"503","Northern Ill.","11/22/03","204","Eastern Mich.","Home"
"503","Northern Ill.","11/01/03","47","Ball St.","Home"
"503","Northern Ill.","11/08/03","86","Buffalo","Away"
"503","Northern Ill.","09/27/03","311","Iowa St.","Home"
"503","Northern Ill.","10/18/03","774","Western Mich.","Home"
"503","Northern Ill.","10/04/03","519","Ohio","Home"
"503","Northern Ill.","10/25/03","71","Bowling Green","Away"
"503","Northern Ill.","10/11/03","129","Central Mich.","Away"
"509","Northwestern","09/06/03","721","Air Force","Home"
"509","Northwestern","12/26/03","71","Bowling Green","Away"
"509","Northwestern","09/27/03","518","Ohio St.","Away"
"509","Northwestern","11/22/03","301","Illinois","Away"
"509","Northwestern","09/20/03","193","Duke","Away"
"509","Northwestern","11/01/03","559","Purdue","Away"
"509","Northwestern","10/25/03","796","Wisconsin","Home"
"509","Northwestern","11/15/03","418","Michigan","Home"
"509","Northwestern","08/30/03","328","Kansas","Away"
"509","Northwestern","10/11/03","306","Indiana","Away"
"509","Northwestern","09/13/03","414","Miami (Ohio)","Home"
"509","Northwestern","11/08/03","539","Penn St.","Home"
"509","Northwestern","10/04/03","428","Minnesota","Home"
"513","Notre Dame","09/13/03","418","Michigan","Away"
"513","Notre Dame","09/06/03","754","Washington St.","Home"
"513","Notre Dame","11/01/03","234","Florida St.","Home"
"513","Notre Dame","11/08/03","726","Navy","Home"
"513","Notre Dame","09/20/03","416","Michigan St.","Home"
"513","Notre Dame","12/06/03","688","Syracuse","Away"
"513","Notre Dame","11/29/03","674","Stanford","Away"
"513","Notre Dame","10/18/03","657","Southern California","Home"
"513","Notre Dame","09/27/03","559","Purdue","Away"
"513","Notre Dame","10/11/03","545","Pittsburgh","Away"
"513","Notre Dame","11/15/03","77","Brigham Young","Home"
"513","Notre Dame","10/25/03","67","Boston College","Away"
"518","Ohio St.","10/11/03","796","Wisconsin","Away"
"518","Ohio St.","11/08/03","416","Michigan St.","Home"
"518","Ohio St.","09/20/03","71","Bowling Green","Home"
"518","Ohio St.","11/15/03","559","Purdue","Home"
"518","Ohio St.","09/06/03","626","San Diego St.","Home"
"518","Ohio St.","09/27/03","509","Northwestern","Home"
"518","Ohio St.","10/18/03","312","Iowa","Home"
"518","Ohio St.","11/22/03","418","Michigan","Away"
"518","Ohio St.","01/02/04","327","Kansas St.","Away"
"518","Ohio St.","08/30/03","756","Washington","Home"
"518","Ohio St.","10/25/03","306","Indiana","Away"
"518","Ohio St.","11/01/03","539","Penn St.","Away"
"518","Ohio St.","09/13/03","490","North Carolina St.","Home"
"519","Ohio","09/13/03","428","Minnesota","Home"
"519","Ohio","10/18/03","334","Kentucky","Away"
"519","Ohio","09/06/03","311","Iowa St.","Away"
"519","Ohio","10/25/03","86","Buffalo","Away"
"519","Ohio","11/22/03","414","Miami (Ohio)","Home"
"519","Ohio","10/04/03","503","Northern Ill.","Away"
"519","Ohio","11/08/03","331","Kent St.","Home"
"519","Ohio","11/15/03","5","Akron","Away"
"519","Ohio","10/11/03","128","UCF","Home"
"519","Ohio","09/27/03","774","Western Mich.","Home"
"519","Ohio","11/28/03","388","Marshall","Away"
"519","Ohio","08/28/03","654","Southeast Mo. St.","Home"
"521","Oklahoma St.","11/22/03","51","Baylor","Away"
"521","Oklahoma St.","11/01/03","522","Oklahoma","Away"
"521","Oklahoma St.","10/04/03","671","La.-Lafayette","Home"
"521","Oklahoma St.","09/13/03","669","Southwest Mo. St.","Home"
"521","Oklahoma St.","09/20/03","663","Southern Methodist","Away"
"521","Oklahoma St.","11/15/03","328","Kansas","Home"
"521","Oklahoma St.","10/25/03","697","Texas A&M","Away"
"521","Oklahoma St.","10/18/03","700","Texas Tech","Home"
"521","Oklahoma St.","09/06/03","811","Wyoming","Home"
"521","Oklahoma St.","01/02/04","433","Mississippi","Away"
"521","Oklahoma St.","10/11/03","327","Kansas St.","Home"
"521","Oklahoma St.","08/30/03","463","Nebraska","Away"
"521","Oklahoma St.","11/08/03","703","Texas","Home"
"522","Oklahoma","10/18/03","434","Missouri","Home"
"522","Oklahoma","11/08/03","697","Texas A&M","Home"
"522","Oklahoma","09/06/03","8","Alabama","Away"
"522","Oklahoma","09/20/03","110","UCLA","Home"
"522","Oklahoma","01/04/04","365","LSU","Neutral Site"
"522","Oklahoma","09/13/03","96","Fresno St.","Home"
"522","Oklahoma","08/30/03","497","North Texas","Home"
"522","Oklahoma","10/04/03","311","Iowa St.","Away"
"522","Oklahoma","12/06/03","327","Kansas St.","Neutral Site"
"522","Oklahoma","11/22/03","700","Texas Tech","Away"
"522","Oklahoma","10/11/03","703","Texas","Neutral Site"
"522","Oklahoma","11/15/03","51","Baylor","Home"
"522","Oklahoma","11/01/03","521","Oklahoma St.","Home"
"522","Oklahoma","10/25/03","157","Colorado","Away"
"528","Oregon St.","09/20/03","66","Boise St.","Home"
"528","Oregon St.","11/15/03","674","Stanford","Home"
"528","Oregon St.","08/28/03","102","Sacramento St.","Home"
"528","Oregon St.","09/27/03","28","Arizona St.","Home"
"528","Oregon St.","12/06/03","657","Southern California","Away"
"528","Oregon St.","12/24/03","473","New Mexico","Away"
"528","Oregon St.","10/25/03","754","Washington St.","Away"
"528","Oregon St.","10/18/03","756","Washington","Home"
"528","Oregon St.","11/22/03","529","Oregon","Away"
"528","Oregon St.","09/13/03","472","New Mexico St.","Home"
"528","Oregon St.","09/05/03","96","Fresno St.","Away"
"528","Oregon St.","10/04/03","107","California","Away"
"528","Oregon St.","11/01/03","29","Arizona","Home"
"529","Oregon","09/20/03","418","Michigan","Home"
"529","Oregon","12/31/03","428","Minnesota","Neutral Site"
"529","Oregon","11/01/03","756","Washington","Away"
"529","Oregon","09/27/03","754","Washington St.","Home"
"529","Oregon","11/08/03","107","California","Home"
"529","Oregon","08/30/03","430","Mississippi St.","Away"
"529","Oregon","10/03/03","732","Utah","Away"
"529","Oregon","11/15/03","110","UCLA","Away"
"529","Oregon","09/13/03","29","Arizona","Away"
"529","Oregon","09/06/03","466","Nevada","Home"
"529","Oregon","10/25/03","674","Stanford","Home"
"529","Oregon","10/11/03","28","Arizona St.","Away"
"529","Oregon","11/22/03","528","Oregon St.","Home"
"539","Penn St.","10/04/03","796","Wisconsin","Home"
"539","Penn St.","11/22/03","416","Michigan St.","Away"
"539","Penn St.","10/25/03","312","Iowa","Away"
"539","Penn St.","11/01/03","518","Ohio St.","Home"
"539","Penn St.","11/08/03","509","Northwestern","Away"
"539","Penn St.","08/30/03","690","Temple","Home"
"539","Penn St.","09/06/03","67","Boston College","Home"
"539","Penn St.","10/11/03","559","Purdue","Away"
"539","Penn St.","09/27/03","428","Minnesota","Home"
"539","Penn St.","09/13/03","463","Nebraska","Away"
"539","Penn St.","11/15/03","306","Indiana","Home"
"539","Penn St.","09/20/03","331","Kent St.","Home"
"545","Pittsburgh","09/06/03","331","Kent St.","Home"
"545","Pittsburgh","09/27/03","697","Texas A&M","Away"
"545","Pittsburgh","10/18/03","587","Rutgers","Away"
"545","Pittsburgh","09/13/03","47","Ball St.","Home"
"545","Pittsburgh","11/08/03","742","Virginia Tech","Home"
"545","Pittsburgh","09/20/03","709","Toledo","Away"
"545","Pittsburgh","12/27/03","746","Virginia","Away"
"545","Pittsburgh","11/29/03","415","Miami (Fla.)","Home"
"545","Pittsburgh","10/11/03","513","Notre Dame","Home"
"545","Pittsburgh","11/22/03","690","Temple","Away"
"545","Pittsburgh","10/25/03","688","Syracuse","Home"
"545","Pittsburgh","11/01/03","67","Boston College","Away"
"545","Pittsburgh","11/15/03","768","West Virginia","Away"
"559","Purdue","10/18/03","796","Wisconsin","Away"
"559","Purdue","10/04/03","301","Illinois","Home"
"559","Purdue","09/06/03","71","Bowling Green","Home"
"559","Purdue","11/08/03","312","Iowa","Home"
"559","Purdue","11/15/03","518","Ohio St.","Away"
"559","Purdue","09/27/03","513","Notre Dame","Home"
"559","Purdue","11/01/03","509","Northwestern","Home"
"559","Purdue","10/25/03","418","Michigan","Away"
"559","Purdue","09/20/03","29","Arizona","Home"
"559","Purdue","01/01/04","257","Georgia","Away"
"559","Purdue","09/13/03","749","Wake Forest","Away"
"559","Purdue","11/22/03","306","Indiana","Away"
"559","Purdue","10/11/03","539","Penn St.","Home"
"574","Rice","11/01/03","466","Nevada","Home"
"574","Rice","10/25/03","96","Fresno St.","Away"
"574","Rice","11/22/03","704","UTEP","Home"
"574","Rice","09/20/03","703","Texas","Home"
"574","Rice","11/08/03","719","Tulsa","Home"
"574","Rice","09/13/03","193","Duke","Away"
"574","Rice","11/29/03","366","Louisiana Tech","Away"
"574","Rice","10/04/03","630","San Jose St.","Home"
"574","Rice","09/27/03","277","Hawaii","Away"
"574","Rice","08/30/03","288","Houston","Away"
"574","Rice","11/15/03","663","Southern Methodist","Away"
"574","Rice","10/18/03","726","Navy","Home"
"587","Rutgers","09/27/03","726","Navy","Home"
"587","Rutgers","09/06/03","416","Michigan St.","Away"
"587","Rutgers","11/22/03","415","Miami (Fla.)","Away"
"587","Rutgers","10/25/03","690","Temple","Away"
"587","Rutgers","11/29/03","688","Syracuse","Home"
"587","Rutgers","10/11/03","768","West Virginia","Away"
"587","Rutgers","10/18/03","545","Pittsburgh","Home"
